target_node,time,idw_temperature_2m,idw_relative_humidity_2m,idw_soil_moisture_0_to_7cm,idw_shortwave_radiation,idw_surface_pressure,nearest_avg_distance_km,actual_temperature_2m,actual_relative_humidity_2m,actual_soil_moisture_0_to_7cm,actual_shortwave_radiation,actual_surface_pressure,hour,hour_sin,hour_cos,day_of_year,doy_sin,doy_cos,target_elevation_m,idw_elev_temperature_2m,target_elevation_m
node_4_1,2026-08-01 19:00:00,22.70718378812288,93.74999927314263,0.413415406074951,15.644241537699676,873.9506145046516,78.4291923229902,26.3,97,0.395,16.0,931.9,19,-0.9659258262890684,0.2588190451025203,213,-0.5012418134457756,-0.8653072543632061,235.0,23.021831868797257,235.0
node_4_1,2026-08-01 20:00:00,22.461032168348552,93.32004324205516,0.4122011205683388,0.0,874.0501298937709,78.4291923229902,26.1,95,0.394,0.0,932.1,20,-0.8660254037844386,0.5000000000000001,213,-0.5012418134457756,-0.8653072543632061,235.0,22.775680249022926,235.0
node_4_1,2026-08-01 21:00:00,22.185755237461663,93.6050652265114,0.4110561865217076,0.0,874.5496452828903,78.4291923229902,26.2,90,0.393,0.0,932.8,21,-0.7071067811865477,0.7071067811865474,213,-0.5012418134457756,-0.8653072543632061,235.0,22.50040331813604,235.0
node_4_1,2026-08-01 22:00:00,22.08967286858049,92.38939470203609,0.4099112524750763,0.0,874.7927793877855,78.4291923229902,26.3,87,0.392,0.0,933.3,22,-0.5000000000000004,0.8660254037844384,213,-0.5012418134457756,-0.8653072543632061,235.0,22.404320949254867,235.0
node_4_1,2026-08-01 23:00:00,22.43266847168924,92.42718599536124,0.4059476587505384,0.0,874.5754760755509,78.4291923229902,26.5,89,0.389,0.0,932.9,23,-0.2588190451025215,0.965925826289068,213,-0.5012418134457756,-0.8653072543632061,235.0,22.747316552363614,235.0
node_4_1,2026-08-02 00:00:00,21.707322289909197,93.9278785042928,0.4055177027194509,0.0,874.4572035415553,78.4291923229902,25.8,89,0.388,0.0,932.8,0,0.0,1.0,214,-0.5160623910158526,-0.8565509959010037,235.0,22.02197037058357,235.0
node_4_1,2026-08-02 01:00:00,21.221677192786004,95.3907797198992,0.4093630764552072,0.0,874.5104288091142,78.4291923229902,25.8,87,0.388,0.0,933.0,1,0.2588190451025207,0.9659258262890684,214,-0.5160623910158526,-0.8565509959010037,235.0,21.536325273460385,235.0
node_4_1,2026-08-02 02:00:00,20.254304629658453,97.99376887333064,0.4435657145899575,0.0,874.6604980600072,78.4291923229902,26.1,84,0.387,0.0,933.2,2,0.4999999999999999,0.8660254037844387,214,-0.5160623910158526,-0.8565509959010037,235.0,20.568952710332834,235.0
node_4_1,2026-08-02 03:00:00,20.15492774232539,98.42372490441817,0.4481659337076626,0.0,874.3170178460177,78.4291923229902,25.9,83,0.387,0.0,933.0,3,0.7071067811865475,0.7071067811865476,214,-0.5160623910158526,-0.8565509959010037,235.0,20.46957582299977,235.0
node_4_1,2026-08-02 04:00:00,19.915226657668534,96.85368093550564,0.4463486590476191,0.0,874.7132387166853,78.4291923229902,23.3,99,0.415,0.0,933.6,4,0.8660254037844386,0.5000000000000001,214,-0.5160623910158526,-0.8565509959010037,235.0,20.22987473834291,235.0
node_4_1,2026-08-02 05:00:00,21.568313423440955,91.93064854001906,0.419515340124463,0.0,874.8641386875533,78.4291923229902,25.3,92,0.42,0.0,933.6,5,0.9659258262890684,0.2588190451025207,214,-0.5160623910158526,-0.8565509959010037,235.0,21.882961504115332,235.0
node_4_1,2026-08-02 06:00:00,21.76893653610789,93.49930749106844,0.4188003621089192,24.859912062174992,875.2819266106683,78.4291923229902,25.2,96,0.416,24.0,933.7,6,1.0,6.123233995736766e-17,214,-0.5160623910158526,-0.8565509959010037,235.0,22.08358461678227,235.0
node_4_1,2026-08-02 07:00:00,22.84785409454098,93.35298842657406,0.4180853840933756,144.0436149792561,875.6173639551123,78.4291923229902,26.0,93,0.413,136.0,933.7,7,0.9659258262890684,-0.2588190451025206,214,-0.5160623910158526,-0.8565509959010037,235.0,23.16250217521536,235.0
node_4_1,2026-08-02 08:00:00,24.080620033199743,86.99376887333064,0.4166932193556132,309.27895355343475,876.4107749182085,78.4291923229902,27.9,83,0.411,297.0,934.4,8,0.8660254037844387,-0.4999999999999998,214,-0.5160623910158526,-0.8565509959010037,235.0,24.395268113874124,235.0
node_4_1,2026-08-02 09:00:00,25.545044186969715,76.95736259786861,0.4157625708155941,506.1100754846802,876.9074803997564,78.4291923229902,28.1,75,0.409,498.0,934.5,9,0.7071067811865476,-0.7071067811865475,214,-0.5160623910158526,-0.8565509959010037,235.0,25.859692267644096,235.0
node_4_1,2026-08-02 10:00:00,26.525871536734517,73.93341857574532,0.4154775488311378,610.6517338559721,876.975060570192,78.4291923229902,28.3,75,0.408,547.0,934.5,10,0.4999999999999999,-0.8660254037844387,214,-0.5160623910158526,-0.8565509959010037,235.0,26.840519617408887,235.0
node_4_1,2026-08-02 11:00:00,26.350248496753316,75.93203355788219,0.4155531314177882,693.0736128952537,876.8289089504177,78.4291923229902,26.9,90,0.397,708.0,934.6,11,0.258819045102521,-0.9659258262890682,214,-0.5160623910158526,-0.8565509959010037,235.0,26.66489657742769,235.0
node_4_1,2026-08-02 12:00:00,26.652919902538272,76.54471492892607,0.4156224828777691,740.1958757410825,876.4719045535264,78.4291923229902,28.6,82,0.402,669.0,934.3,12,1.2246467991473532e-16,-1.0,214,-0.5160623910158526,-0.8565509959010037,235.0,26.967567983212646,235.0
node_4_1,2026-08-02 13:00:00,26.850525500325944,74.86129708003811,0.4146602741710943,694.5660603332593,876.307965010637,78.4291923229902,29.4,78,0.402,641.0,933.8,13,-0.2588190451025208,-0.9659258262890684,214,-0.5160623910158526,-0.8565509959010037,235.0,27.165173581000317,235.0
node_4_1,2026-08-02 14:00:00,25.785755237461665,81.32765938658763,0.4155895376932502,499.8072512362767,875.3402463384152,78.4291923229902,30.3,74,0.399,736.0,933.0,14,-0.4999999999999997,-0.8660254037844388,214,-0.5160623910158526,-0.8565509959010037,235.0,26.10040331813604,235.0
node_4_1,2026-08-02 15:00:00,26.193936608793628,80.42857101322436,0.4153423070021191,555.5592532553447,875.1723891644072,78.4291923229902,30.1,72,0.397,641.0,932.4,15,-0.7071067811865471,-0.7071067811865479,214,-0.5160623910158526,-0.8565509959010037,235.0,26.508584689468,235.0
node_4_1,2026-08-02 16:00:00,24.798546458101075,86.35298842657406,0.4203704060778318,384.349122802322,874.6149001566353,78.4291923229902,29.4,73,0.396,452.0,932.0,16,-0.8660254037844384,-0.5000000000000004,214,-0.5160623910158526,-0.8565509959010037,235.0,25.113194538775453,235.0
node_4_1,2026-08-02 17:00:00,24.680273924105435,89.77671333099221,0.4250579789803091,245.69755164199765,874.6397617275346,78.4291923229902,28.0,91,0.398,253.0,931.5,17,-0.9659258262890684,-0.2588190451025206,214,-0.5160623910158526,-0.8565509959010037,235.0,24.994922004779816,235.0
node_4_1,2026-08-02 18:00:00,23.5550662441117,94.32142825991826,0.4257303195937215,107.36642825703748,874.729047452204,78.4291923229902,27.4,93,0.398,115.0,932.5,18,-1.0,-1.8369701987210294e-16,214,-0.5160623910158526,-0.8565509959010037,235.0,23.86971432478608,235.0
node_4_1,2026-08-02 19:00:00,22.85004088944532,97.32765938658764,0.4254075063159401,15.434802139893725,875.232341970656,78.4291923229902,25.6,96,0.405,14.0,932.8,19,-0.9659258262890684,0.2588190451025203,214,-0.5160623910158526,-0.8565509959010037,235.0,23.164688970119695,235.0
node_4_1,2026-08-02 20:00:00,22.410824415669083,96.57489007771872,0.425369715022615,0.0,875.4641386875533,78.4291923229902,25.5,96,0.405,0.0,933.5,20,-0.8660254037844386,0.5000000000000001,214,-0.5160623910158526,-0.8565509959010037,235.0,22.725472496343457,235.0
node_4_1,2026-08-02 21:00:00,22.068313423440955,95.74653818219952,0.4246547370070712,0.0,875.9850826273339,78.4291923229902,25.0,98,0.405,0.0,934.3,21,-0.7071067811865477,0.7071067811865474,214,-0.5160623910158526,-0.8565509959010037,235.0,22.382961504115332,235.0
node_4_1,2026-08-02 22:00:00,21.696815621886586,95.3543734444372,0.4236547370070712,0.0,875.802870550449,78.4291923229902,24.9,96,0.404,0.0,934.2,22,-0.5000000000000004,0.8660254037844384,214,-0.5160623910158526,-0.8565509959010037,235.0,22.01146370256096,235.0
node_4_1,2026-08-02 23:00:00,22.60045624943278,94.82212076884984,0.414269494451195,0.0,875.9102903073278,78.4291923229902,25.0,97,0.391,0.0,933.7,23,-0.2588190451025215,0.965925826289068,214,-0.5160623910158526,-0.8565509959010037,235.0,22.915104330107162,235.0
